,neutral,z1,z2,z3,z4,z5
0,37.8,37.7,37.6,37.6,37.6,37.7
1,37.8,37.7,37.6,37.6,37.6,37.7
2,37.8,37.8,37.8,37.8,37.8,38.0
3,37.8,38.8,38.7,38.7,38.8,39.1
4,37.8,40.5,40.2,40.2,40.4,40.8
5,37.8,41.9,41.7,41.7,41.9,42.3
6,37.7,43.3,43.0,43.1,43.2,43.6
7,37.6,44.7,44.4,44.5,44.7,45.2
8,37.6,46.1,45.8,45.9,46.1,46.6
9,37.5,47.0,46.8,46.8,47.0,47.4
10,37.5,47.1,47.0,47.0,47.1,47.4
11,37.5,46.9,46.8,46.8,46.9,47.2
12,37.5,47.0,46.9,46.9,47.0,47.3
13,37.5,47.1,46.9,47.0,47.0,47.3
14,37.5,47.0,46.9,46.9,47.0,47.2
15,37.5,47.1,46.9,47.0,47.0,47.3
16,37.5,47.1,47.0,47.0,47.1,47.3
17,37.5,47.1,47.0,47.0,47.1,47.3
18,37.5,47.1,47.0,47.0,47.1,47.3
19,37.5,47.1,47.0,47.0,47.1,47.3
20,37.6,47.1,47.0,47.0,47.1,47.3
21,37.6,47.1,47.0,47.0,47.1,47.3
22,37.6,47.1,47.0,47.1,47.1,47.3
23,37.6,47.1,47.0,47.1,47.1,47.3
24,37.6,47.1,47.0,47.1,47.1,47.3
25,37.6,47.1,47.0,47.1,47.1,47.3
26,37.6,47.1,47.0,47.1,47.1,47.3
27,37.6,47.1,47.1,47.1,47.1,47.3
28,37.7,47.2,47.1,47.1,47.1,47.3
29,37.7,47.2,47.1,47.1,47.2,47.3
30,37.7,47.2,47.1,47.1,47.2,47.3
31,37.7,47.2,47.1,47.1,47.2,47.3
32,37.7,47.2,47.1,47.1,47.2,47.3
33,37.7,47.2,47.1,47.1,47.2,47.3
34,37.7,47.2,47.1,47.1,47.2,47.3
35,37.7,47.2,47.1,47.1,47.2,47.3
36,37.7,47.2,47.1,47.1,47.2,47.3
37,37.7,47.2,47.1,47.1,47.2,47.3
38,37.7,47.2,47.1,47.1,47.2,47.3
39,37.7,47.2,47.1,47.1,47.2,47.3
40,37.7,47.2,47.1,47.1,47.2,47.3
41,37.7,47.2,47.1,47.1,47.2,47.3
42,37.7,47.2,47.1,47.1,47.2,47.3
43,37.7,47.2,47.1,47.2,47.2,47.3
44,37.7,47.2,47.1,47.2,47.2,47.3
45,37.7,47.2,47.1,47.2,47.2,47.3
46,37.7,47.2,47.1,47.2,47.2,47.3
47,37.7,47.2,47.1,47.2,47.2,47.3
48,37.7,47.2,47.1,47.2,47.2,47.3
49,37.7,47.2,47.1,47.2,47.2,47.3
50,37.7,47.2,47.1,47.2,47.2,47.3
51,37.7,47.2,47.1,47.2,47.2,47.3
52,37.7,47.2,47.1,47.2,47.2,47.3
53,37.7,47.2,47.1,47.2,47.2,47.3
54,37.7,47.2,47.1,47.2,47.2,47.3
55,37.7,47.2,47.1,47.2,47.2,47.3
56,37.7,47.2,47.1,47.2,47.2,47.3
57,37.7,47.2,47.2,47.2,47.2,47.3
58,37.7,47.2,47.2,47.2,47.2,47.3
59,37.7,47.2,47.2,47.2,47.2,47.3
60,37.7,47.2,47.2,47.2,47.2,47.3
61,37.7,47.2,47.2,47.2,47.2,47.3
62,37.7,47.2,47.2,47.2,47.2,47.3
63,37.7,47.2,47.2,47.2,47.2,47.3
64,37.7,47.2,47.2,47.2,47.2,47.3
65,37.7,47.2,47.2,47.2,47.2,47.3
66,37.7,47.2,47.2,47.2,47.2,47.3
67,37.7,47.2,47.2,47.2,47.2,47.3
68,37.7,47.2,47.2,47.2,47.2,47.3
69,37.7,47.2,47.2,47.2,47.2,47.3
70,37.7,47.2,47.2,47.2,47.2,47.3
71,37.7,47.2,47.2,47.2,47.2,47.3
72,37.7,47.2,47.2,47.2,47.2,47.3
73,37.7,47.2,47.2,47.2,47.2,47.3
74,37.7,47.2,47.2,47.2,47.2,47.3
75,37.7,47.2,47.2,47.2,47.2,47.3
76,37.7,47.2,47.2,47.2,47.2,47.3
77,37.7,47.2,47.2,47.2,47.2,47.3
78,37.7,47.2,47.2,47.2,47.2,47.3
79,37.7,47.2,47.2,47.2,47.2,47.3
80,37.7,47.2,47.2,47.2,47.2,47.3
81,37.7,47.2,47.2,47.2,47.3,47.3
82,37.7,47.2,47.2,47.2,47.3,47.3
83,37.7,47.2,47.2,47.2,47.3,47.3
84,37.8,47.2,47.2,47.2,47.3,47.3
85,37.8,47.2,47.2,47.2,47.3,47.3
86,37.8,47.3,47.2,47.2,47.3,47.3
87,37.8,47.4,47.3,47.2,47.4,47.3
88,37.8,47.4,47.4,47.4,47.4,47.3
89,37.8,47.3,47.4,47.4,47.3,47.3
90,37.8,47.3,47.3,47.3,47.3,47.3
91,37.8,47.4,47.3,47.3,47.3,47.3
92,37.8,47.3,47.3,47.3,47.3,47.3
93,37.8,47.3,47.3,47.3,47.3,47.3
94,37.8,47.3,47.3,47.3,47.3,47.3
95,37.8,47.3,47.3,47.3,47.3,47.3
96,37.8,47.3,47.3,47.3,47.3,47.3
97,37.8,47.3,47.3,47.3,47.3,47.3
98,37.9,46.8,46.8,46.8,46.8,46.7
99,37.9,42.8,43.0,42.8,42.7,42.7
100,38.1,37.1,37.4,37.2,37.1,37.1
101,38.2,36.8,36.7,36.8,36.9,36.9
102,38.2,38.7,38.7,38.8,38.7,38.7
103,38.3,37.8,38.1,37.9,37.8,37.7
104,38.3,37.1,37.2,37.1,37.1,37.1
105,38.3,38.1,37.8,37.9,37.9,38.1
106,38.3,38.2,38.3,38.3,38.2,38.2
107,38.2,37.6,38.0,37.9,37.9,37.6
108,38.2,37.6,37.7,37.6,37.6,37.6
109,38.2,38.1,37.7,37.6,37.7,38.0
110,38.2,38.3,37.8,37.7,37.7,38.1
111,38.1,38.2,37.9,37.8,37.8,38.1
