,neutral,z1,z2,z3,z4,z5
0,37.8,37.7,37.7,37.6,37.6,37.7
1,37.8,37.7,37.7,37.6,37.6,37.7
2,37.8,37.8,37.8,37.8,37.8,38.0
3,37.8,38.7,38.6,38.6,38.7,39.0
4,37.8,40.3,40.1,40.1,40.3,40.7
5,37.8,41.8,41.6,41.7,41.8,42.2
6,37.7,43.1,43.0,43.0,43.1,43.5
7,37.7,44.6,44.4,44.4,44.6,45.1
8,37.6,46.0,45.8,45.8,46.0,46.5
9,37.6,47.0,46.8,46.8,47.0,47.4
10,37.5,47.1,47.0,47.0,47.1,47.4
11,37.5,46.9,46.8,46.8,46.9,47.2
12,37.5,47.0,46.9,46.9,47.0,47.3
13,37.5,47.0,46.9,46.9,47.0,47.3
14,37.5,47.0,46.9,46.9,47.0,47.2
15,37.5,47.0,47.0,46.9,47.0,47.3
16,37.5,47.1,47.0,47.0,47.1,47.3
17,37.5,47.1,47.0,47.0,47.1,47.3
18,37.6,47.1,47.0,47.0,47.1,47.3
19,37.6,47.1,47.0,47.0,47.1,47.3
20,37.6,47.1,47.0,47.0,47.1,47.3
21,37.6,47.1,47.0,47.0,47.1,47.3
22,37.6,47.1,47.1,47.1,47.1,47.3
23,37.6,47.1,47.1,47.1,47.1,47.3
24,37.6,47.1,47.1,47.1,47.1,47.3
25,37.6,47.1,47.1,47.1,47.1,47.3
26,37.7,47.1,47.1,47.1,47.1,47.3
27,37.7,47.1,47.1,47.1,47.1,47.3
28,37.7,47.1,47.1,47.1,47.1,47.3
29,37.7,47.1,47.1,47.1,47.1,47.3
30,37.7,47.1,47.1,47.1,47.1,47.3
31,37.7,47.1,47.1,47.1,47.1,47.3
32,37.7,47.1,47.1,47.1,47.1,47.3
33,37.7,47.2,47.1,47.1,47.2,47.3
34,37.7,47.2,47.1,47.1,47.2,47.3
35,37.7,47.2,47.1,47.1,47.2,47.3
36,37.7,47.2,47.1,47.1,47.2,47.3
37,37.7,47.2,47.1,47.1,47.2,47.3
38,37.7,47.2,47.1,47.1,47.2,47.3
39,37.7,47.2,47.1,47.1,47.2,47.3
40,37.7,47.2,47.1,47.1,47.2,47.3
41,37.7,47.2,47.1,47.1,47.2,47.3
42,37.7,47.2,47.1,47.1,47.2,47.3
43,37.7,47.2,47.1,47.1,47.2,47.3
44,37.7,47.2,47.1,47.1,47.2,47.3
45,37.7,47.2,47.1,47.1,47.2,47.3
46,37.7,47.2,47.1,47.1,47.2,47.3
47,37.7,47.2,47.2,47.2,47.2,47.3
48,37.7,47.4,47.4,47.4,47.4,47.5
49,37.7,47.7,47.6,47.6,47.7,47.8
50,37.7,47.7,47.7,47.7,47.7,47.8
51,37.7,47.7,47.6,47.6,47.7,47.7
52,37.7,47.7,47.6,47.6,47.7,47.8
53,37.7,47.7,47.7,47.7,47.7,47.8
54,37.7,47.7,47.7,47.7,47.7,47.7
55,37.7,47.7,47.7,47.7,47.7,47.8
56,37.7,47.7,47.7,47.7,47.7,47.8
57,37.7,47.7,47.6,47.6,47.7,47.7
58,37.7,47.4,47.4,47.4,47.4,47.4
59,37.8,47.2,47.2,47.1,47.2,47.2
60,37.8,47.2,47.1,47.1,47.2,47.2
61,37.8,47.2,47.2,47.2,47.2,47.3
62,37.8,47.2,47.2,47.2,47.2,47.2
63,37.8,47.2,47.2,47.2,47.2,47.2
64,37.8,47.2,47.2,47.2,47.2,47.3
65,37.8,47.2,47.2,47.2,47.2,47.2
66,37.8,47.2,47.2,47.2,47.2,47.2
67,37.8,47.2,47.2,47.2,47.2,47.3
68,37.8,47.2,47.2,47.2,47.2,47.3
69,37.8,47.2,47.2,47.2,47.2,47.2
70,37.8,47.2,47.2,47.2,47.2,47.2
71,37.8,47.2,47.2,47.2,47.2,47.3
72,37.8,47.2,47.2,47.2,47.2,47.2
73,37.8,47.2,47.2,47.2,47.2,47.2
74,37.8,47.2,47.2,47.2,47.2,47.3
75,37.8,47.2,47.2,47.2,47.2,47.2
76,37.8,47.2,47.2,47.2,47.2,47.2
77,37.8,47.2,47.2,47.2,47.2,47.2
78,37.8,47.2,47.2,47.2,47.2,47.2
79,37.8,47.2,47.2,47.2,47.2,47.2
80,37.8,47.2,47.2,47.2,47.2,47.2
81,37.8,47.2,47.2,47.2,47.2,47.2
82,37.8,47.2,47.2,47.2,47.2,47.2
83,37.8,47.2,47.2,47.2,47.2,47.2
84,37.8,47.2,47.2,47.2,47.2,47.2
85,37.8,47.3,47.2,47.2,47.2,47.2
86,37.8,47.4,47.2,47.2,47.3,47.2
87,37.8,47.4,47.4,47.4,47.4,47.2
88,37.8,47.3,47.4,47.4,47.4,47.2
89,37.8,47.3,47.3,47.3,47.3,47.2
90,37.8,47.4,47.3,47.3,47.3,47.2
91,37.8,47.3,47.3,47.3,47.3,47.2
92,37.8,47.3,47.3,47.3,47.3,47.2
93,37.8,47.3,47.2,47.1,47.1,47.2
94,37.8,47.2,46.8,46.6,46.7,47.1
95,37.8,46.8,46.5,46.4,46.6,46.9
96,37.8,46.8,46.7,46.7,46.8,46.9
97,37.8,46.9,46.8,46.8,46.8,47.0
98,37.7,46.6,46.6,46.5,46.6,46.8
99,37.8,43.6,43.9,43.9,43.8,43.5
100,37.9,38.3,39.0,38.9,38.7,37.9
101,38.0,36.9,37.1,37.1,37.0,36.7
102,38.1,38.3,38.0,38.1,38.1,38.4
103,38.2,38.1,38.4,38.3,38.3,38.0
104,38.2,37.5,37.9,37.8,37.7,37.3
105,38.2,37.8,37.7,37.7,37.7,38.0
106,38.2,38.2,37.9,37.9,38.0,38.3
107,38.2,38.2,38.2,38.2,38.2,37.8
108,38.2,38.0,38.2,38.2,38.2,37.6
109,38.1,38.0,38.1,38.2,38.2,37.8
110,38.1,38.0,38.1,38.1,38.1,37.9
111,38.1,38.0,38.1,38.1,38.1,38.0
