,neutral,z1,z2,z3,z4,z5
0,37.8,37.7,37.9,37.9,37.8,37.7
1,37.9,37.7,37.9,37.9,37.8,37.7
2,37.9,37.9,38.1,38.0,38.0,37.9
3,37.8,38.9,38.8,38.8,38.9,39.0
4,37.8,40.5,40.3,40.3,40.5,40.7
5,37.8,42.0,41.8,41.9,41.9,42.2
6,37.7,43.3,43.2,43.2,43.3,43.5
7,37.7,44.8,44.6,44.6,44.7,45.1
8,37.6,46.1,46.0,46.0,46.1,46.5
9,37.6,47.0,46.9,46.9,47.0,47.3
10,37.5,47.1,47.0,47.0,47.0,47.3
11,37.5,47.0,46.9,46.9,46.9,47.2
12,37.5,47.0,46.9,46.9,47.0,47.3
13,37.5,47.1,47.0,47.0,47.0,47.3
14,37.5,47.0,47.0,47.0,47.0,47.2
15,37.5,47.1,47.0,47.0,47.0,47.3
16,37.5,47.1,47.0,47.0,47.1,47.3
17,37.5,47.1,47.0,47.0,47.1,47.2
18,37.6,47.1,47.1,47.1,47.1,47.3
19,37.6,47.1,47.1,47.1,47.1,47.3
20,37.6,47.1,47.1,47.1,47.1,47.3
21,37.6,47.1,47.1,47.1,47.1,47.3
22,37.6,47.1,47.1,47.1,47.1,47.3
23,37.6,47.1,47.1,47.1,47.1,47.3
24,37.6,47.2,47.1,47.1,47.1,47.3
25,37.6,47.1,47.1,47.1,47.1,47.3
26,37.7,47.2,47.1,47.1,47.1,47.3
27,37.7,47.2,47.1,47.1,47.1,47.3
28,37.7,47.2,47.1,47.1,47.1,47.3
29,37.7,47.2,47.1,47.1,47.1,47.3
30,37.7,47.2,47.1,47.1,47.1,47.3
31,37.7,47.2,47.1,47.1,47.2,47.3
32,37.7,47.2,47.1,47.1,47.2,47.3
33,37.7,47.2,47.1,47.1,47.2,47.3
34,37.7,47.2,47.2,47.2,47.2,47.3
35,37.7,47.2,47.2,47.2,47.2,47.3
36,37.7,47.2,47.2,47.2,47.2,47.3
37,37.7,47.2,47.2,47.2,47.2,47.3
38,37.7,47.2,47.2,47.2,47.2,47.3
39,37.7,47.2,47.2,47.2,47.2,47.3
40,37.7,47.2,47.2,47.2,47.2,47.3
41,37.7,47.2,47.2,47.2,47.2,47.3
42,37.7,47.2,47.2,47.2,47.2,47.3
43,37.7,47.2,47.2,47.2,47.2,47.3
44,37.7,47.2,47.2,47.2,47.2,47.3
45,37.7,47.2,47.2,47.2,47.2,47.3
46,37.8,47.2,47.2,47.2,47.2,47.3
47,37.8,47.2,47.2,47.2,47.2,47.3
48,37.8,47.2,47.2,47.2,47.2,47.3
49,37.8,47.2,47.2,47.2,47.2,47.3
50,37.8,47.2,47.2,47.2,47.2,47.3
51,37.8,47.2,47.2,47.2,47.2,47.3
52,37.8,47.2,47.2,47.2,47.2,47.3
53,37.8,47.2,47.2,47.2,47.2,47.3
54,37.8,47.2,47.2,47.2,47.2,47.3
55,37.8,47.2,47.2,47.2,47.2,47.3
56,37.8,47.2,47.2,47.2,47.2,47.3
57,37.8,47.2,47.2,47.2,47.2,47.3
58,37.8,47.2,47.2,47.2,47.2,47.3
59,37.8,47.2,47.2,47.2,47.2,47.3
60,37.8,47.2,47.2,47.2,47.2,47.3
61,37.8,47.2,47.2,47.2,47.2,47.3
62,37.8,47.2,47.2,47.2,47.2,47.3
63,37.8,47.2,47.2,47.2,47.2,47.3
64,37.8,47.2,47.2,47.2,47.2,47.3
65,37.8,47.2,47.2,47.2,47.2,47.3
66,37.8,47.2,47.2,47.2,47.2,47.3
67,37.8,47.2,47.2,47.2,47.2,47.3
68,37.8,47.2,47.2,47.2,47.2,47.3
69,37.8,47.2,47.2,47.2,47.2,47.3
70,37.8,47.2,47.2,47.2,47.2,47.3
71,37.8,47.2,47.2,47.2,47.2,47.3
72,37.8,47.2,47.2,47.2,47.2,47.3
73,37.8,47.2,47.2,47.2,47.2,47.3
74,37.8,47.2,47.2,47.2,47.2,47.3
75,37.8,47.2,47.2,47.2,47.2,47.3
76,37.8,47.2,47.2,47.2,47.2,47.3
77,37.8,47.3,47.2,47.2,47.2,47.3
78,37.8,47.3,47.2,47.2,47.2,47.3
79,37.8,47.4,47.3,47.2,47.2,47.3
80,37.8,47.4,47.3,47.3,47.3,47.3
81,37.8,47.3,47.4,47.4,47.4,47.3
82,37.8,47.3,47.4,47.4,47.4,47.3
83,37.8,47.3,47.3,47.4,47.3,47.3
84,37.8,47.3,47.3,47.3,47.3,47.3
85,37.8,47.3,47.3,47.3,47.3,47.3
86,37.8,47.3,47.3,47.3,47.3,47.3
87,37.8,47.3,47.3,47.3,47.3,47.3
88,37.8,47.3,47.3,47.3,47.3,47.3
89,37.9,47.3,47.3,47.3,47.3,47.3
90,37.9,47.3,47.3,47.3,47.3,47.3
91,37.9,47.3,47.3,47.3,47.2,47.3
92,37.9,47.3,47.3,47.3,47.2,47.2
93,37.9,47.3,47.3,47.3,47.1,47.2
94,37.9,47.3,47.3,47.2,47.0,47.2
95,37.9,47.3,47.3,47.2,47.0,47.1
96,37.9,47.3,47.3,47.1,47.0,47.0
97,37.9,47.3,47.3,47.0,47.0,46.9
98,37.8,46.9,46.9,46.6,46.7,46.6
99,37.9,43.5,43.6,43.5,43.4,43.3
100,38.0,37.6,37.8,38.0,38.0,37.8
101,38.1,36.6,36.5,36.8,36.8,36.8
102,38.2,38.7,38.5,38.4,38.4,38.4
103,38.2,38.0,38.1,38.0,38.1,37.9
104,38.3,37.1,37.1,37.3,37.4,37.3
105,38.3,38.1,37.9,38.0,37.9,38.0
106,38.2,38.3,38.4,38.3,38.3,38.3
107,38.2,37.6,37.8,37.8,37.9,37.8
108,38.2,37.6,37.5,37.6,37.6,37.6
109,38.2,38.2,37.9,37.9,37.7,37.9
110,38.1,38.3,38.3,38.2,37.8,38.1
111,38.1,38.0,38.2,38.3,38.0,38.2
