,neutral,z1,z2,z3,z4,z5
0,37.8,37.6,37.6,37.6,37.6,37.7
1,37.9,37.6,37.6,37.6,37.6,37.7
2,37.9,37.8,37.8,37.8,37.8,37.9
3,37.8,38.7,38.6,38.6,38.6,38.9
4,37.8,40.3,40.1,40.1,40.2,40.7
5,37.8,41.8,41.6,41.6,41.7,42.1
6,37.7,43.1,42.9,43.0,43.0,43.5
7,37.7,44.5,44.3,44.3,44.5,45.0
8,37.6,46.0,45.7,45.8,45.9,46.5
9,37.5,46.9,46.8,46.8,46.9,47.4
10,37.5,47.0,47.0,46.9,47.0,47.4
11,37.5,46.9,46.8,46.8,46.9,47.2
12,37.5,47.0,46.8,46.9,46.9,47.3
13,37.5,47.0,46.9,46.9,47.0,47.3
14,37.5,47.0,46.9,46.9,47.0,47.2
15,37.5,47.0,46.9,46.9,47.0,47.3
16,37.5,47.0,47.0,47.0,47.0,47.3
17,37.5,47.0,47.0,47.0,47.0,47.3
18,37.5,47.0,47.0,47.0,47.0,47.3
19,37.5,47.1,47.0,47.0,47.0,47.3
20,37.6,47.1,47.0,47.0,47.1,47.3
21,37.6,47.1,47.0,47.0,47.1,47.3
22,37.6,47.1,47.0,47.0,47.1,47.3
23,37.6,47.1,47.1,47.0,47.1,47.3
24,37.6,47.1,47.1,47.1,47.1,47.3
25,37.6,47.1,47.1,47.1,47.1,47.3
26,37.6,47.1,47.1,47.1,47.1,47.3
27,37.6,47.1,47.1,47.1,47.1,47.3
28,37.6,47.1,47.1,47.1,47.1,47.3
29,37.7,47.1,47.1,47.1,47.1,47.3
30,37.7,47.1,47.1,47.1,47.1,47.3
31,37.7,47.1,47.1,47.1,47.1,47.3
32,37.7,47.1,47.1,47.1,47.1,47.3
33,37.7,47.1,47.1,47.1,47.1,47.3
34,37.7,47.1,47.1,47.1,47.1,47.3
35,37.7,47.1,47.1,47.1,47.1,47.3
36,37.7,47.1,47.1,47.1,47.1,47.3
37,37.7,47.2,47.1,47.1,47.1,47.3
38,37.7,47.2,47.1,47.1,47.1,47.3
39,37.7,47.2,47.1,47.1,47.1,47.3
40,37.7,47.2,47.1,47.1,47.2,47.3
41,37.7,47.2,47.1,47.1,47.2,47.3
42,37.7,47.2,47.1,47.1,47.2,47.3
43,37.7,47.2,47.1,47.1,47.2,47.3
44,37.7,47.2,47.1,47.1,47.2,47.3
45,37.7,47.2,47.1,47.1,47.2,47.3
46,37.7,47.2,47.2,47.2,47.2,47.3
47,37.7,47.5,47.4,47.4,47.5,47.6
48,37.7,47.7,47.7,47.7,47.7,47.9
49,37.7,47.7,47.7,47.7,47.7,47.8
50,37.7,47.7,47.6,47.6,47.6,47.7
51,37.7,47.7,47.6,47.6,47.7,47.8
52,37.7,47.7,47.7,47.7,47.7,47.8
53,37.7,47.7,47.7,47.6,47.7,47.7
54,37.7,47.7,47.7,47.6,47.7,47.8
55,37.7,47.7,47.7,47.7,47.7,47.8
56,37.7,47.6,47.6,47.6,47.6,47.7
57,37.7,47.4,47.3,47.3,47.3,47.4
58,37.8,47.1,47.1,47.1,47.1,47.2
59,37.8,47.2,47.1,47.1,47.2,47.2
60,37.8,47.2,47.2,47.2,47.2,47.3
61,37.8,47.2,47.2,47.2,47.2,47.2
62,37.8,47.2,47.2,47.2,47.2,47.2
63,37.8,47.2,47.2,47.2,47.2,47.3
64,37.8,47.2,47.2,47.2,47.2,47.2
65,37.8,47.2,47.2,47.2,47.2,47.2
66,37.8,47.2,47.2,47.2,47.2,47.3
67,37.8,47.2,47.2,47.2,47.2,47.2
68,37.8,47.2,47.2,47.2,47.2,47.2
69,37.8,47.2,47.2,47.2,47.2,47.3
70,37.8,47.2,47.2,47.2,47.2,47.3
71,37.8,47.2,47.2,47.2,47.2,47.2
72,37.8,47.2,47.2,47.2,47.2,47.3
73,37.8,47.2,47.2,47.2,47.2,47.3
74,37.8,47.2,47.2,47.2,47.2,47.2
75,37.8,47.2,47.2,47.2,47.2,47.2
76,37.8,47.2,47.2,47.2,47.2,47.2
77,37.8,47.2,47.2,47.2,47.2,47.2
78,37.8,47.2,47.2,47.2,47.2,47.2
79,37.8,47.2,47.2,47.2,47.2,47.2
80,37.8,47.2,47.2,47.2,47.2,47.2
81,37.8,47.2,47.2,47.2,47.2,47.2
82,37.8,47.2,47.2,47.2,47.2,47.2
83,37.8,47.3,47.2,47.2,47.2,47.2
84,37.8,47.4,47.3,47.3,47.4,47.2
85,37.8,47.4,47.4,47.4,47.4,47.2
86,37.8,47.3,47.4,47.4,47.3,47.2
87,37.8,47.3,47.3,47.3,47.3,47.2
88,37.8,47.4,47.3,47.3,47.3,47.2
89,37.8,47.3,47.1,47.0,47.0,47.2
90,37.8,46.9,46.5,46.5,46.6,47.1
91,37.8,46.6,46.4,46.4,46.6,46.8
92,37.8,46.8,46.8,46.8,46.8,46.8
93,37.7,47.0,46.9,46.8,46.9,46.9
94,37.7,46.9,46.8,46.8,46.9,47.0
95,37.7,46.9,46.9,46.9,46.9,47.0
96,37.7,47.0,46.9,46.9,47.0,47.0
97,37.7,47.0,47.0,46.9,47.0,47.1
98,37.6,46.7,46.7,46.7,46.7,46.7
99,37.7,43.6,43.9,43.8,43.7,43.4
100,37.8,38.3,39.1,38.9,38.6,38.0
101,38.0,37.0,37.2,37.2,37.1,36.9
102,38.1,38.3,38.1,38.2,38.2,38.4
103,38.2,38.2,38.4,38.3,38.3,38.0
104,38.2,37.6,37.9,37.8,37.7,37.4
105,38.2,37.8,37.8,37.8,37.8,37.9
106,38.2,38.2,38.1,38.1,38.1,38.3
107,38.2,38.2,38.2,38.2,38.2,38.0
108,38.2,38.1,38.1,38.2,38.2,37.8
109,38.2,38.1,38.1,38.1,38.1,37.8
110,38.1,38.1,38.1,38.1,38.1,37.8
111,38.1,38.1,38.1,38.1,38.1,37.9
