,neutral,z1,z2,z3,z4,z5
0,37.8,37.7,37.9,37.8,37.8,37.7
1,37.8,37.7,37.9,37.8,37.8,37.7
2,37.8,37.9,38.0,37.9,37.9,37.9
3,37.8,38.8,38.7,38.8,38.8,38.9
4,37.8,40.5,40.2,40.3,40.4,40.7
5,37.7,41.9,41.7,41.8,41.9,42.1
6,37.7,43.2,43.1,43.1,43.2,43.5
7,37.6,44.7,44.5,44.5,44.6,45.0
8,37.6,46.1,45.9,45.9,46.0,46.5
9,37.5,47.0,46.9,46.9,47.0,47.4
10,37.5,47.1,47.0,47.0,47.1,47.4
11,37.5,47.0,46.9,46.9,46.9,47.2
12,37.5,47.1,46.9,46.9,47.0,47.3
13,37.5,47.1,47.0,47.0,47.1,47.3
14,37.5,47.1,47.0,47.0,47.0,47.2
15,37.5,47.1,47.0,47.0,47.1,47.3
16,37.5,47.1,47.0,47.0,47.1,47.3
17,37.5,47.1,47.0,47.1,47.1,47.3
18,37.5,47.1,47.1,47.1,47.1,47.3
19,37.5,47.1,47.1,47.1,47.1,47.3
20,37.5,47.1,47.1,47.1,47.1,47.3
21,37.6,47.1,47.1,47.1,47.1,47.3
22,37.6,47.1,47.1,47.1,47.1,47.3
23,37.6,47.1,47.1,47.1,47.1,47.3
24,37.6,47.2,47.1,47.1,47.1,47.3
25,37.6,47.2,47.1,47.1,47.1,47.3
26,37.6,47.2,47.1,47.1,47.2,47.3
27,37.6,47.2,47.1,47.1,47.2,47.3
28,37.6,47.2,47.1,47.1,47.2,47.3
29,37.6,47.2,47.1,47.1,47.2,47.3
30,37.6,47.2,47.1,47.1,47.2,47.3
31,37.7,47.2,47.1,47.1,47.2,47.3
32,37.7,47.2,47.1,47.1,47.2,47.3
33,37.7,47.2,47.1,47.1,47.2,47.3
34,37.7,47.2,47.1,47.1,47.2,47.3
35,37.7,47.2,47.2,47.2,47.2,47.3
36,37.7,47.2,47.2,47.2,47.2,47.3
37,37.7,47.2,47.2,47.2,47.2,47.3
38,37.7,47.2,47.2,47.2,47.2,47.3
39,37.7,47.2,47.2,47.2,47.2,47.3
40,37.7,47.2,47.2,47.2,47.2,47.3
41,37.7,47.2,47.2,47.2,47.2,47.3
42,37.7,47.2,47.2,47.2,47.2,47.3
43,37.7,47.2,47.2,47.2,47.2,47.3
44,37.7,47.2,47.2,47.2,47.2,47.3
45,37.7,47.2,47.2,47.2,47.2,47.3
46,37.7,47.4,47.3,47.3,47.4,47.4
47,37.7,47.5,47.5,47.5,47.5,47.6
48,37.7,47.5,47.5,47.5,47.5,47.6
49,37.7,47.5,47.5,47.5,47.5,47.5
50,37.7,47.5,47.5,47.5,47.5,47.6
51,37.7,47.5,47.5,47.5,47.5,47.6
52,37.7,47.5,47.5,47.5,47.5,47.5
53,37.7,47.5,47.5,47.5,47.5,47.5
54,37.7,47.5,47.5,47.5,47.5,47.6
55,37.7,47.5,47.5,47.5,47.5,47.5
56,37.7,47.3,47.3,47.3,47.3,47.3
57,37.7,47.2,47.2,47.2,47.2,47.2
58,37.7,47.2,47.2,47.2,47.2,47.2
59,37.7,47.3,47.2,47.2,47.2,47.3
60,37.7,47.2,47.2,47.2,47.2,47.2
61,37.7,47.2,47.2,47.2,47.2,47.2
62,37.7,47.2,47.2,47.2,47.2,47.3
63,37.7,47.3,47.2,47.2,47.2,47.3
64,37.7,47.3,47.2,47.2,47.2,47.3
65,37.8,47.3,47.2,47.2,47.2,47.3
66,37.7,47.3,47.2,47.2,47.2,47.3
67,37.7,47.3,47.2,47.2,47.2,47.2
68,37.8,47.2,47.2,47.2,47.2,47.2
69,37.7,47.2,47.2,47.2,47.2,47.3
70,37.8,47.2,47.2,47.2,47.2,47.2
71,37.8,47.2,47.2,47.2,47.2,47.3
72,37.8,47.2,47.2,47.2,47.2,47.3
73,37.8,47.2,47.2,47.2,47.2,47.3
74,37.8,47.2,47.2,47.2,47.2,47.3
75,37.8,47.3,47.2,47.2,47.2,47.3
76,37.8,47.3,47.2,47.2,47.2,47.3
77,37.8,47.3,47.2,47.2,47.2,47.3
78,37.8,47.3,47.2,47.2,47.3,47.3
79,37.8,47.4,47.3,47.3,47.3,47.3
80,37.8,47.4,47.4,47.4,47.4,47.3
81,37.8,47.3,47.3,47.4,47.4,47.3
82,37.8,47.3,47.3,47.3,47.3,47.3
83,37.8,47.3,47.3,47.3,47.3,47.3
84,37.8,47.3,47.3,47.3,47.3,47.3
85,37.8,47.3,47.3,47.3,47.3,47.3
86,37.8,47.3,47.3,47.3,47.3,47.3
87,37.8,47.3,47.3,47.3,47.3,47.3
88,37.8,47.3,47.3,47.3,47.3,47.3
89,37.8,47.3,47.3,47.2,47.2,47.3
90,37.8,47.3,47.0,46.9,46.9,47.1
91,37.8,47.0,46.6,46.6,46.6,46.8
92,37.8,46.8,46.6,46.7,46.7,46.7
93,37.8,46.9,46.8,46.9,46.9,47.0
94,37.7,47.1,46.9,46.9,46.9,47.0
95,37.7,47.1,46.9,46.9,46.9,47.0
96,37.7,47.1,46.9,47.0,47.0,47.0
97,37.7,47.1,47.0,47.0,47.0,47.1
98,37.7,46.7,46.6,46.6,46.6,46.6
99,37.7,43.1,43.5,43.4,43.2,43.0
100,37.9,37.6,38.6,38.5,38.2,37.8
101,38.0,36.9,37.1,37.2,37.1,37.1
102,38.1,38.5,38.2,38.3,38.3,38.4
103,38.2,37.9,38.3,38.3,38.2,38.0
104,38.2,37.3,37.8,37.8,37.6,37.5
105,38.2,38.0,37.8,37.8,37.8,38.0
106,38.2,38.3,38.1,38.2,38.2,38.3
107,38.2,37.8,38.2,38.2,38.2,38.1
108,38.2,37.6,38.2,38.1,38.1,37.9
109,38.1,37.8,38.1,38.1,38.1,37.9
110,38.1,38.1,38.1,38.1,38.1,38.0
111,38.1,38.1,38.1,38.1,38.1,38.1
