,neutral,z1,z2,z3,z4,z5
0,37.8,37.6,37.7,37.6,37.6,37.7
1,37.8,37.6,37.7,37.6,37.6,37.7
2,37.8,37.8,37.8,37.8,37.8,37.9
3,37.8,38.7,38.6,38.6,38.7,38.9
4,37.8,40.1,40.0,40.0,40.2,40.5
5,37.7,41.5,41.4,41.4,41.6,41.9
6,37.7,42.7,42.6,42.7,42.8,43.1
7,37.6,44.1,43.9,44.0,44.1,44.5
8,37.6,45.4,45.2,45.3,45.5,45.9
9,37.5,46.2,46.1,46.2,46.3,46.7
10,37.5,46.3,46.3,46.3,46.3,46.7
11,37.5,46.2,46.1,46.1,46.2,46.5
12,37.5,46.3,46.2,46.2,46.3,46.6
13,37.5,46.3,46.2,46.3,46.3,46.6
14,37.5,46.3,46.2,46.2,46.3,46.5
15,37.5,46.3,46.2,46.3,46.3,46.6
16,37.5,46.3,46.3,46.3,46.3,46.6
17,37.5,46.3,46.3,46.3,46.3,46.6
18,37.5,46.3,46.3,46.3,46.3,46.6
19,37.6,46.3,46.3,46.3,46.3,46.6
20,37.6,46.3,46.3,46.3,46.3,46.6
21,37.6,46.3,46.3,46.3,46.3,46.6
22,37.6,46.3,46.3,46.3,46.3,46.6
23,37.6,46.4,46.3,46.3,46.3,46.6
24,37.6,46.4,46.3,46.3,46.3,46.6
25,37.6,46.4,46.4,46.3,46.4,46.6
26,37.6,46.4,46.4,46.4,46.4,46.6
27,37.6,46.4,46.4,46.4,46.4,46.6
28,37.6,46.4,46.4,46.4,46.4,46.6
29,37.6,46.4,46.4,46.4,46.4,46.6
30,37.6,46.4,46.4,46.4,46.4,46.5
31,37.7,46.4,46.4,46.4,46.4,46.6
32,37.7,46.4,46.4,46.4,46.4,46.6
33,37.7,46.4,46.4,46.4,46.4,46.6
34,37.7,46.4,46.4,46.4,46.4,46.6
35,37.7,46.4,46.4,46.4,46.4,46.6
36,37.7,46.4,46.4,46.4,46.4,46.6
37,37.7,46.4,46.4,46.4,46.4,46.6
38,37.7,46.4,46.4,46.4,46.4,46.6
39,37.7,46.4,46.4,46.4,46.4,46.6
40,37.7,46.4,46.4,46.4,46.4,46.6
41,37.7,46.4,46.4,46.4,46.4,46.6
42,37.7,46.4,46.4,46.4,46.4,46.6
43,37.7,46.4,46.4,46.4,46.4,46.6
44,37.7,46.5,46.4,46.4,46.4,46.6
45,37.7,46.8,46.7,46.7,46.7,46.9
46,37.7,47.3,47.2,47.2,47.3,47.5
47,37.7,47.5,47.4,47.4,47.5,47.6
48,37.7,47.3,47.3,47.3,47.3,47.4
49,37.7,47.3,47.3,47.3,47.3,47.4
50,37.7,47.4,47.3,47.4,47.4,47.5
51,37.7,47.4,47.3,47.3,47.4,47.4
52,37.7,47.4,47.3,47.3,47.4,47.4
53,37.7,47.4,47.3,47.3,47.4,47.5
54,37.7,47.3,47.3,47.3,47.3,47.4
55,37.7,47.0,47.0,47.0,47.0,47.0
56,37.7,46.5,46.5,46.5,46.5,46.5
57,37.7,46.4,46.3,46.3,46.4,46.4
58,37.7,46.5,46.5,46.5,46.5,46.6
59,37.7,46.5,46.5,46.5,46.5,46.5
60,37.8,46.5,46.5,46.4,46.5,46.5
61,37.8,46.5,46.5,46.5,46.5,46.6
62,37.8,46.5,46.5,46.5,46.5,46.6
63,37.8,46.5,46.5,46.5,46.5,46.5
64,37.8,46.5,46.5,46.5,46.5,46.5
65,37.8,46.5,46.5,46.5,46.5,46.6
66,37.8,46.5,46.5,46.5,46.5,46.5
67,37.8,46.5,46.5,46.5,46.5,46.5
68,37.8,46.5,46.5,46.5,46.5,46.6
69,37.8,46.5,46.5,46.5,46.5,46.5
70,37.8,46.5,46.5,46.5,46.5,46.5
71,37.8,46.5,46.5,46.5,46.5,46.6
72,37.8,46.5,46.5,46.5,46.5,46.6
73,37.8,46.5,46.5,46.5,46.5,46.6
74,37.8,46.5,46.5,46.5,46.5,46.6
75,37.8,46.5,46.5,46.5,46.5,46.6
76,37.8,46.5,46.5,46.5,46.5,46.6
77,37.8,46.5,46.5,46.5,46.5,46.6
78,37.8,46.5,46.5,46.5,46.5,46.6
79,37.8,46.5,46.5,46.5,46.5,46.6
80,37.8,46.5,46.5,46.5,46.5,46.6
81,37.8,46.6,46.5,46.5,46.6,46.6
82,37.8,46.7,46.6,46.6,46.7,46.6
83,37.8,46.6,46.7,46.7,46.6,46.6
84,37.8,46.6,46.6,46.5,46.5,46.6
85,37.8,46.6,46.6,46.3,46.3,46.6
86,37.8,46.6,46.5,46.4,46.3,46.5
87,37.8,46.6,46.1,46.0,46.1,46.3
88,37.8,46.5,45.8,45.8,45.9,46.2
89,37.7,46.4,46.0,46.0,46.0,46.3
90,37.7,46.3,46.1,46.1,46.2,46.3
91,37.7,46.3,46.1,46.1,46.1,46.2
92,37.7,46.3,46.1,46.1,46.2,46.3
93,37.7,46.3,46.2,46.2,46.2,46.4
94,37.6,46.3,46.2,46.2,46.2,46.4
95,37.6,46.4,46.2,46.2,46.3,46.5
96,37.6,46.3,46.3,46.3,46.3,46.5
97,37.6,46.3,46.3,46.3,46.3,46.5
98,37.6,46.0,46.0,46.0,46.0,46.2
99,37.7,43.0,43.3,43.3,43.1,42.9
100,37.8,37.9,38.6,38.6,38.3,37.6
101,38.0,36.9,37.1,37.2,37.1,36.8
102,38.1,38.3,38.2,38.2,38.2,38.5
103,38.1,38.1,38.3,38.3,38.2,37.9
104,38.1,37.4,37.8,37.8,37.7,37.2
105,38.2,37.8,37.7,37.7,37.7,38.0
106,38.2,38.2,38.0,38.0,38.1,38.3
107,38.1,38.2,38.2,38.2,38.2,37.8
108,38.1,37.9,38.2,38.2,38.2,37.6
109,38.1,37.8,38.1,38.1,38.1,37.8
110,38.1,37.9,38.1,38.1,38.1,38.0
111,38.1,37.9,38.1,38.1,38.1,38.0
